row,x,y
2839,-88.2498175,19.2501515
2840,-87.7498165,19.2501515
2841,-72.7497865,19.2501515
2842,-72.4164525,19.2501515
2843,-72.0831185,19.2501515
2844,-71.9164515,19.2501515
2845,-71.7497845,19.2501515
2846,-71.2497835,19.2501515
2847,-70.9164495,19.2501515
2848,-70.7497825,19.2501515
2849,-70.5831155,19.2501515
2850,-70.2497815,19.2501515
2851,-70.0831145,19.2501515
2852,-69.7497805,19.2501515
2853,-69.5831135,19.2501515
2854,-69.4164465,19.2501515
2855,-69.2497795,19.2501515
2856,-104.0831825,19.0834845
2857,-103.7498485,19.0834845
2858,-103.5831815,19.0834845
2859,-103.4165145,19.0834845
2860,-102.7498465,19.0834845
2861,-102.4165125,19.0834845
2862,-101.7498445,19.0834845
2863,-101.5831775,19.0834845
2864,-100.9165095,19.0834845
2865,-100.7498425,19.0834845
2866,-100.4165085,19.0834845
2867,-100.0831745,19.0834845
2868,-99.9165075,19.0834845
2869,-99.0831725,19.0834845
2870,-98.5831715,19.0834845
2871,-98.2498375,19.0834845
2872,-98.0831705,19.0834845
2873,-97.9165035,19.0834845
2874,-97.7498365,19.0834845
2875,-97.2498355,19.0834845
2876,-96.7498345,19.0834845
2877,-96.4165005,19.0834845
2878,-96.2498335,19.0834845
2879,-90.9164895,19.0834845
2880,-90.7498225,19.0834845
2881,-90.2498215,19.0834845
2882,-89.9164875,19.0834845
2883,-89.7498205,19.0834845
2884,-89.2498195,19.0834845
2885,-89.0831525,19.0834845
2886,-88.9164855,19.0834845
2887,-88.7498185,19.0834845
2888,-88.5831515,19.0834845
2889,-88.2498175,19.0834845
2890,-87.9164835,19.0834845
2891,-87.7498165,19.0834845
2892,-72.7497865,19.0834845
2893,-72.5831195,19.0834845
2894,-72.2497855,19.0834845
2895,-71.2497835,19.0834845
2896,-70.9164495,19.0834845
2897,-70.4164485,19.0834845
2898,-70.2497815,19.0834845
2899,-69.5831135,19.0834845
2900,-69.4164465,19.0834845
2901,-103.5831815,18.9168175
2902,-103.4165145,18.9168175
2903,-103.2498475,18.9168175
2904,-103.0831805,18.9168175
2905,-102.7498465,18.9168175
2906,-102.2498455,18.9168175
2907,-101.4165105,18.9168175
2908,-101.0831765,18.9168175
2909,-100.9165095,18.9168175
2910,-100.5831755,18.9168175
2911,-99.9165075,18.9168175
2912,-99.7498405,18.9168175
2913,-99.4165065,18.9168175
2914,-99.0831725,18.9168175
2915,-98.7498385,18.9168175
2916,-98.5831715,18.9168175
2917,-98.2498375,18.9168175
2918,-98.0831705,18.9168175
2919,-97.9165035,18.9168175
2920,-97.7498365,18.9168175
2921,-97.5831695,18.9168175
2922,-97.2498355,18.9168175
2923,-97.0831685,18.9168175
2924,-96.9165015,18.9168175
2925,-96.7498345,18.9168175
2926,-96.2498335,18.9168175
2927,-91.2498235,18.9168175
2928,-91.0831565,18.9168175
2929,-90.9164895,18.9168175
2930,-90.7498225,18.9168175
2931,-90.5831555,18.9168175
2932,-90.4164885,18.9168175
2933,-90.2498215,18.9168175
2934,-90.0831545,18.9168175
2935,-89.9164875,18.9168175
2936,-89.7498205,18.9168175
2937,-89.5831535,18.9168175
2938,-89.2498195,18.9168175
2939,-88.7498185,18.9168175
2940,-88.0831505,18.9168175
2941,-73.2497875,18.9168175
2942,-72.4164525,18.9168175
2943,-72.0831185,18.9168175
2944,-71.5831175,18.9168175
2945,-71.4164505,18.9168175
2946,-71.2497835,18.9168175
2947,-70.7497825,18.9168175
2948,-70.4164485,18.9168175
2949,-69.5831135,18.9168175
2950,-69.4164465,18.9168175
2951,-69.2497795,18.9168175
2952,-69.0831125,18.9168175
2953,-103.7498485,18.7501505
2954,-103.5831815,18.7501505
2955,-103.4165145,18.7501505
2956,-103.2498475,18.7501505
2957,-103.0831805,18.7501505
2958,-102.9165135,18.7501505
2959,-102.7498465,18.7501505
2960,-102.5831795,18.7501505
2961,-102.4165125,18.7501505
2962,-102.0831785,18.7501505
2963,-101.9165115,18.7501505
2964,-101.7498445,18.7501505
2965,-101.4165105,18.7501505
2966,-101.0831765,18.7501505
2967,-100.9165095,18.7501505
2968,-100.7498425,18.7501505
2969,-100.5831755,18.7501505
2970,-100.4165085,18.7501505
2971,-100.2498415,18.7501505
2972,-100.0831745,18.7501505
2973,-99.7498405,18.7501505
2974,-99.5831735,18.7501505
2975,-99.4165065,18.7501505
2976,-99.0831725,18.7501505
2977,-98.9165055,18.7501505
2978,-98.5831715,18.7501505
2979,-98.4165045,18.7501505
2980,-98.2498375,18.7501505
2981,-98.0831705,18.7501505
2982,-97.9165035,18.7501505
2983,-97.7498365,18.7501505
2984,-97.5831695,18.7501505
2985,-97.4165025,18.7501505
2986,-96.5831675,18.7501505
2987,-96.4165005,18.7501505
2988,-90.7498225,18.7501505
2989,-90.5831555,18.7501505
2990,-89.9164875,18.7501505
2991,-89.7498205,18.7501505
2992,-89.5831535,18.7501505
2993,-89.0831525,18.7501505
2994,-88.7498185,18.7501505
2995,-88.4164845,18.7501505
2996,-88.2498175,18.7501505
2997,-87.7498165,18.7501505
2998,-72.9164535,18.7501505
2999,-72.2497855,18.7501505
3000,-71.9164515,18.7501505
3001,-71.7497845,18.7501505
3002,-71.5831175,18.7501505
3003,-71.4164505,18.7501505
3004,-70.9164495,18.7501505
3005,-70.7497825,18.7501505
3006,-69.7497805,18.7501505
3007,-69.5831135,18.7501505
3008,-69.4164465,18.7501505
3009,-68.7497785,18.7501505
3010,-68.5831115,18.7501505
3011,-102.7498465,18.5834835
3012,-101.9165115,18.5834835
3013,-101.7498445,18.5834835
3014,-100.9165095,18.5834835
3015,-100.7498425,18.5834835
3016,-100.0831745,18.5834835
3017,-99.9165075,18.5834835
3018,-99.7498405,18.5834835
3019,-99.4165065,18.5834835
3020,-99.2498395,18.5834835
3021,-99.0831725,18.5834835
3022,-98.9165055,18.5834835
3023,-98.5831715,18.5834835
3024,-97.9165035,18.5834835
3025,-97.7498365,18.5834835
3026,-97.5831695,18.5834835
3027,-97.2498355,18.5834835
3028,-96.9165015,18.5834835
3029,-96.4165005,18.5834835
3030,-95.9164995,18.5834835
3031,-95.7498325,18.5834835
3032,-95.5831655,18.5834835
3033,-95.0831645,18.5834835
3034,-92.0831585,18.5834835
3035,-91.0831565,18.5834835
3036,-90.9164895,18.5834835
3037,-90.4164885,18.5834835
3038,-90.2498215,18.5834835
3039,-90.0831545,18.5834835
3040,-89.9164875,18.5834835
3041,-89.7498205,18.5834835
3042,-89.5831535,18.5834835
3043,-89.2498195,18.5834835
3044,-89.0831525,18.5834835
3045,-88.5831515,18.5834835
3046,-87.9164835,18.5834835
3047,-87.7498165,18.5834835
3048,-74.4164565,18.5834835
3049,-74.2497895,18.5834835
3050,-74.0831225,18.5834835
3051,-72.0831185,18.5834835
3052,-71.9164515,18.5834835
3053,-71.5831175,18.5834835
3054,-71.2497835,18.5834835
3055,-70.9164495,18.5834835
3056,-70.5831155,18.5834835
3057,-70.4164485,18.5834835
3058,-70.2497815,18.5834835
3059,-69.9164475,18.5834835
3060,-69.4164465,18.5834835
3061,-69.0831125,18.5834835
3062,-68.9164455,18.5834835
3063,-68.7497785,18.5834835
3064,-68.5831115,18.5834835
3065,-103.2498475,18.4168165
3066,-102.9165135,18.4168165
3067,-102.7498465,18.4168165
3068,-102.2498455,18.4168165
3069,-102.0831785,18.4168165
3070,-101.9165115,18.4168165
3071,-101.7498445,18.4168165
3072,-101.5831775,18.4168165
3073,-101.4165105,18.4168165
3074,-101.0831765,18.4168165
3075,-100.7498425,18.4168165
3076,-100.5831755,18.4168165
3077,-100.2498415,18.4168165
3078,-99.9165075,18.4168165
3079,-99.4165065,18.4168165
3080,-99.0831725,18.4168165
3081,-98.7498385,18.4168165
3082,-98.4165045,18.4168165
3083,-98.2498375,18.4168165
3084,-98.0831705,18.4168165
3085,-97.9165035,18.4168165
3086,-97.7498365,18.4168165
3087,-97.4165025,18.4168165
3088,-96.9165015,18.4168165
3089,-96.5831675,18.4168165
3090,-96.4165005,18.4168165
3091,-96.2498335,18.4168165
3092,-95.4164985,18.4168165
3093,-95.0831645,18.4168165
3094,-94.7498305,18.4168165
3095,-93.4164945,18.4168165
3096,-93.2498275,18.4168165
3097,-93.0831605,18.4168165
3098,-92.9164935,18.4168165
3099,-92.7498265,18.4168165
3100,-92.5831595,18.4168165
3101,-92.4164925,18.4168165
3102,-92.2498255,18.4168165
3103,-92.0831585,18.4168165
3104,-91.9164915,18.4168165
3105,-91.7498245,18.4168165
3106,-91.4164905,18.4168165
3107,-91.2498235,18.4168165
3108,-90.9164895,18.4168165
3109,-90.7498225,18.4168165
3110,-90.5831555,18.4168165
3111,-90.4164885,18.4168165
3112,-90.0831545,18.4168165
3113,-89.9164875,18.4168165
3114,-89.7498205,18.4168165
3115,-88.7498185,18.4168165
3116,-88.5831515,18.4168165
3117,-88.4164845,18.4168165
3118,-78.0831305,18.4168165
3119,-77.9164635,18.4168165
3120,-77.5831295,18.4168165
3121,-77.4164625,18.4168165
3122,-74.4164565,18.4168165
3123,-74.2497895,18.4168165
3124,-74.0831225,18.4168165
3125,-73.9164555,18.4168165
3126,-73.4164545,18.4168165
3127,-73.2497875,18.4168165
3128,-72.7497865,18.4168165
3129,-72.5831195,18.4168165
3130,-72.0831185,18.4168165
3131,-71.7497845,18.4168165
3132,-71.5831175,18.4168165
3133,-71.2497835,18.4168165
3134,-70.9164495,18.4168165
3135,-70.0831145,18.4168165
3136,-69.5831135,18.4168165
3137,-68.9164455,18.4168165
3138,-67.0831085,18.4168165
3139,-66.7497745,18.4168165
3140,-66.5831075,18.4168165
3141,-66.4164405,18.4168165
3142,-66.0831065,18.4168165
3143,-102.9165135,18.2501495
3144,-102.4165125,18.2501495
3145,-102.2498455,18.2501495
3146,-101.7498445,18.2501495
3147,-101.5831775,18.2501495
3148,-101.4165105,18.2501495
3149,-101.0831765,18.2501495
3150,-100.5831755,18.2501495
3151,-100.4165085,18.2501495
3152,-100.2498415,18.2501495
3153,-100.0831745,18.2501495
3154,-99.4165065,18.2501495
3155,-99.2498395,18.2501495
3156,-98.4165045,18.2501495
3157,-97.9165035,18.2501495
3158,-97.7498365,18.2501495
3159,-97.5831695,18.2501495
3160,-97.4165025,18.2501495
3161,-96.7498345,18.2501495
3162,-96.4165005,18.2501495
3163,-96.0831665,18.2501495
3164,-95.4164985,18.2501495
3165,-95.2498315,18.2501495
3166,-93.5831615,18.2501495
3167,-93.4164945,18.2501495
3168,-92.5831595,18.2501495
3169,-92.2498255,18.2501495
3170,-91.9164915,18.2501495
3171,-91.7498245,18.2501495
3172,-91.5831575,18.2501495
3173,-91.4164905,18.2501495
3174,-90.7498225,18.2501495
3175,-90.4164885,18.2501495
3176,-89.9164875,18.2501495
3177,-89.5831535,18.2501495
3178,-89.4164865,18.2501495
3179,-89.2498195,18.2501495
3180,-88.9164855,18.2501495
3181,-88.7498185,18.2501495
3182,-88.5831515,18.2501495
3183,-88.4164845,18.2501495
3184,-88.2498175,18.2501495
3185,-78.2497975,18.2501495
3186,-77.9164635,18.2501495
3187,-77.7497965,18.2501495
3188,-77.5831295,18.2501495
3189,-77.4164625,18.2501495
3190,-77.2497955,18.2501495
3191,-77.0831285,18.2501495
3192,-76.9164615,18.2501495
3193,-73.7497885,18.2501495
3194,-73.5831215,18.2501495
3195,-73.2497875,18.2501495
3196,-72.7497865,18.2501495
3197,-72.5831195,18.2501495
3198,-72.4164525,18.2501495
3199,-72.2497855,18.2501495
3200,-72.0831185,18.2501495
3201,-71.9164515,18.2501495
3202,-71.7497845,18.2501495
3203,-71.5831175,18.2501495
3204,-68.7497785,18.2501495
3205,-66.2497735,18.2501495
3206,-66.0831065,18.2501495
3207,-65.9164395,18.2501495
3208,-65.7497725,18.2501495
3209,-102.7498465,18.0834825
3210,-102.5831795,18.0834825
3211,-102.4165125,18.0834825
3212,-102.2498455,18.0834825
3213,-101.5831775,18.0834825
3214,-101.4165105,18.0834825
3215,-101.2498435,18.0834825
3216,-101.0831765,18.0834825
3217,-100.9165095,18.0834825
3218,-100.7498425,18.0834825
3219,-100.4165085,18.0834825
3220,-100.0831745,18.0834825
3221,-99.9165075,18.0834825
3222,-99.7498405,18.0834825
3223,-99.5831735,18.0834825
3224,-99.4165065,18.0834825
3225,-99.0831725,18.0834825
3226,-98.9165055,18.0834825
3227,-98.7498385,18.0834825
3228,-98.5831715,18.0834825
3229,-98.2498375,18.0834825
3230,-97.5831695,18.0834825
3231,-97.4165025,18.0834825
3232,-97.0831685,18.0834825
3233,-96.9165015,18.0834825
3234,-96.5831675,18.0834825
3235,-96.4165005,18.0834825
3236,-96.2498335,18.0834825
3237,-96.0831665,18.0834825
3238,-95.9164995,18.0834825
3239,-95.7498325,18.0834825
3240,-95.2498315,18.0834825
3241,-95.0831645,18.0834825
3242,-94.7498305,18.0834825
3243,-94.5831635,18.0834825
3244,-94.4164965,18.0834825
3245,-94.2498295,18.0834825
3246,-93.9164955,18.0834825
3247,-93.7498285,18.0834825
3248,-93.4164945,18.0834825
3249,-93.2498275,18.0834825
3250,-93.0831605,18.0834825
3251,-92.7498265,18.0834825
3252,-92.4164925,18.0834825
3253,-92.2498255,18.0834825
3254,-91.7498245,18.0834825
3255,-91.5831575,18.0834825
3256,-91.2498235,18.0834825
3257,-90.9164895,18.0834825
3258,-90.2498215,18.0834825
3259,-90.0831545,18.0834825
3260,-89.7498205,18.0834825
3261,-89.2498195,18.0834825
3262,-89.0831525,18.0834825
3263,-88.7498185,18.0834825
3264,-77.9164635,18.0834825
3265,-77.7497965,18.0834825
3266,-77.2497955,18.0834825
3267,-77.0831285,18.0834825
3268,-76.9164615,18.0834825
3269,-76.5831275,18.0834825
3270,-76.4164605,18.0834825
3271,-73.9164555,18.0834825
3272,-71.7497845,18.0834825
3273,-71.5831175,18.0834825
3274,-71.2497835,18.0834825
3275,-67.0831085,18.0834825
3276,-66.7497745,18.0834825
3277,-66.2497735,18.0834825
3278,-66.0831065,18.0834825
3279,-101.7498445,17.9168155
3280,-101.4165105,17.9168155
3281,-101.2498435,17.9168155
3282,-101.0831765,17.9168155
3283,-100.9165095,17.9168155
3284,-100.4165085,17.9168155
3285,-100.2498415,17.9168155
3286,-100.0831745,17.9168155
3287,-99.7498405,17.9168155
3288,-98.7498385,17.9168155
3289,-98.4165045,17.9168155
3290,-97.9165035,17.9168155
3291,-97.5831695,17.9168155
3292,-97.4165025,17.9168155
3293,-96.9165015,17.9168155
3294,-96.7498345,17.9168155
3295,-96.2498335,17.9168155
3296,-95.9164995,17.9168155
3297,-95.4164985,17.9168155
3298,-94.5831635,17.9168155
3299,-94.4164965,17.9168155
3300,-94.2498295,17.9168155
3301,-94.0831625,17.9168155
3302,-93.7498285,17.9168155
3303,-93.5831615,17.9168155
3304,-93.2498275,17.9168155
3305,-92.9164935,17.9168155
3306,-92.7498265,17.9168155
3307,-92.4164925,17.9168155
3308,-91.7498245,17.9168155
3309,-91.0831565,17.9168155
3310,-90.7498225,17.9168155
3311,-90.0831545,17.9168155
3312,-89.5831535,17.9168155
3313,-89.0831525,17.9168155
3314,-88.9164855,17.9168155
3315,-88.5831515,17.9168155
3316,-88.4164845,17.9168155
3317,-88.2498175,17.9168155
3318,-77.5831295,17.9168155
3319,-77.2497955,17.9168155
3320,-76.9164615,17.9168155
3321,-76.5831275,17.9168155
3322,-71.4164505,17.9168155
3323,-71.2497835,17.9168155
3324,-101.4165105,17.7501485
3325,-101.2498435,17.7501485
3326,-100.2498415,17.7501485
3327,-99.9165075,17.7501485
3328,-99.7498405,17.7501485
3329,-99.4165065,17.7501485
3330,-99.0831725,17.7501485
3331,-98.5831715,17.7501485
3332,-98.4165045,17.7501485
3333,-98.0831705,17.7501485
3334,-97.9165035,17.7501485
3335,-97.4165025,17.7501485
3336,-97.2498355,17.7501485
3337,-97.0831685,17.7501485
3338,-96.5831675,17.7501485
3339,-96.0831665,17.7501485
3340,-95.9164995,17.7501485
3341,-95.7498325,17.7501485
3342,-95.5831655,17.7501485
3343,-95.2498315,17.7501485
3344,-94.7498305,17.7501485
3345,-94.5831635,17.7501485
3346,-94.4164965,17.7501485
3347,-94.2498295,17.7501485
3348,-94.0831625,17.7501485
3349,-93.9164955,17.7501485
3350,-93.4164945,17.7501485
3351,-93.2498275,17.7501485
3352,-93.0831605,17.7501485
3353,-92.5831595,17.7501485
3354,-91.7498245,17.7501485
3355,-91.4164905,17.7501485
3356,-91.0831565,17.7501485
3357,-90.5831555,17.7501485
3358,-90.0831545,17.7501485
3359,-89.7498205,17.7501485
3360,-89.2498195,17.7501485
3361,-89.0831525,17.7501485
3362,-88.4164845,17.7501485
3363,-71.5831175,17.7501485
3364,-101.2498435,17.5834815
3365,-100.9165095,17.5834815
3366,-100.7498425,17.5834815
3367,-100.4165085,17.5834815
3368,-100.2498415,17.5834815
3369,-99.4165065,17.5834815
3370,-99.0831725,17.5834815
3371,-98.9165055,17.5834815
3372,-98.7498385,17.5834815
3373,-98.4165045,17.5834815
3374,-98.2498375,17.5834815
3375,-98.0831705,17.5834815
3376,-97.7498365,17.5834815
3377,-97.2498355,17.5834815
3378,-97.0831685,17.5834815
3379,-96.9165015,17.5834815
3380,-96.2498335,17.5834815
3381,-96.0831665,17.5834815
3382,-95.7498325,17.5834815
3383,-95.5831655,17.5834815
3384,-95.0831645,17.5834815
3385,-94.5831635,17.5834815
3386,-94.0831625,17.5834815
3387,-93.9164955,17.5834815
3388,-93.7498285,17.5834815
3389,-93.5831615,17.5834815
3390,-93.4164945,17.5834815
3391,-92.7498265,17.5834815
3392,-92.5831595,17.5834815
3393,-92.0831585,17.5834815
3394,-91.7498245,17.5834815
3395,-91.0831565,17.5834815
3396,-90.9164895,17.5834815
3397,-90.7498225,17.5834815
3398,-90.5831555,17.5834815
3399,-90.4164885,17.5834815
3400,-90.2498215,17.5834815
3401,-90.0831545,17.5834815
3402,-89.9164875,17.5834815
3403,-89.5831535,17.5834815
3404,-89.2498195,17.5834815
3405,-88.7498185,17.5834815
3406,-88.4164845,17.5834815
3407,-61.7497645,17.5834815
3408,-101.0831765,17.4168145
3409,-100.9165095,17.4168145
3410,-100.7498425,17.4168145
3411,-100.4165085,17.4168145
3412,-100.2498415,17.4168145
3413,-100.0831745,17.4168145
3414,-99.9165075,17.4168145
3415,-99.7498405,17.4168145
3416,-99.2498395,17.4168145
3417,-98.9165055,17.4168145
3418,-98.7498385,17.4168145
3419,-98.5831715,17.4168145
3420,-98.4165045,17.4168145
3421,-98.2498375,17.4168145
3422,-98.0831705,17.4168145
3423,-97.5831695,17.4168145
3424,-97.4165025,17.4168145
3425,-97.0831685,17.4168145
3426,-96.4165005,17.4168145
3427,-95.7498325,17.4168145
3428,-94.7498305,17.4168145
3429,-94.5831635,17.4168145
3430,-94.4164965,17.4168145
3431,-94.2498295,17.4168145
3432,-94.0831625,17.4168145
3433,-93.7498285,17.4168145
3434,-93.2498275,17.4168145
3435,-93.0831605,17.4168145
3436,-92.7498265,17.4168145
3437,-92.4164925,17.4168145
3438,-91.7498245,17.4168145
3439,-91.4164905,17.4168145
3440,-91.0831565,17.4168145
3441,-90.5831555,17.4168145
3442,-90.4164885,17.4168145
3443,-90.2498215,17.4168145
3444,-90.0831545,17.4168145
3445,-89.5831535,17.4168145
3446,-89.2498195,17.4168145
3447,-89.0831525,17.4168145
3448,-88.5831515,17.4168145
3449,-88.4164845,17.4168145
3450,-100.7498425,17.2501475
3451,-99.9165075,17.2501475
3452,-99.4165065,17.2501475
3453,-99.2498395,17.2501475
3454,-99.0831725,17.2501475
3455,-98.9165055,17.2501475
3456,-98.2498375,17.2501475
3457,-98.0831705,17.2501475
3458,-97.9165035,17.2501475
3459,-97.4165025,17.2501475
3460,-97.2498355,17.2501475
3461,-97.0831685,17.2501475
3462,-96.7498345,17.2501475
3463,-96.5831675,17.2501475
3464,-96.2498335,17.2501475
3465,-95.4164985,17.2501475
3466,-94.9164975,17.2501475
3467,-94.7498305,17.2501475
3468,-94.5831635,17.2501475
3469,-94.4164965,17.2501475
3470,-94.2498295,17.2501475
3471,-94.0831625,17.2501475
3472,-93.9164955,17.2501475
3473,-93.7498285,17.2501475
3474,-93.5831615,17.2501475
3475,-93.4164945,17.2501475
3476,-92.9164935,17.2501475
3477,-92.5831595,17.2501475
3478,-92.4164925,17.2501475
3479,-92.2498255,17.2501475
3480,-91.9164915,17.2501475
3481,-91.7498245,17.2501475
3482,-91.5831575,17.2501475
3483,-91.4164905,17.2501475
3484,-91.2498235,17.2501475
3485,-90.7498225,17.2501475
3486,-90.4164885,17.2501475
3487,-89.9164875,17.2501475
3488,-89.7498205,17.2501475
3489,-89.5831535,17.2501475
3490,-89.0831525,17.2501475
3491,-88.9164855,17.2501475
3492,-88.7498185,17.2501475
3493,-88.5831515,17.2501475
3494,-88.4164845,17.2501475
3495,-100.4165085,17.0834805
3496,-99.5831735,17.0834805
3497,-99.4165065,17.0834805
3498,-99.2498395,17.0834805
3499,-99.0831725,17.0834805
3500,-98.0831705,17.0834805
3501,-97.9165035,17.0834805
3502,-97.7498365,17.0834805
3503,-97.2498355,17.0834805
3504,-96.9165015,17.0834805
3505,-96.5831675,17.0834805
3506,-95.7498325,17.0834805
3507,-95.2498315,17.0834805
3508,-94.9164975,17.0834805
3509,-93.9164955,17.0834805
3510,-93.7498285,17.0834805
3511,-93.5831615,17.0834805
3512,-93.4164945,17.0834805
3513,-93.0831605,17.0834805
3514,-92.9164935,17.0834805
3515,-92.7498265,17.0834805
3516,-92.2498255,17.0834805
3517,-92.0831585,17.0834805
3518,-91.9164915,17.0834805
3519,-91.5831575,17.0834805
3520,-91.4164905,17.0834805
3521,-91.2498235,17.0834805
3522,-90.9164895,17.0834805
3523,-90.4164885,17.0834805
3524,-90.2498215,17.0834805
3525,-89.9164875,17.0834805
3526,-89.7498205,17.0834805
3527,-89.5831535,17.0834805
3528,-89.4164865,17.0834805
3529,-88.5831515,17.0834805
3530,-99.2498395,16.9168135
3531,-98.7498385,16.9168135
3532,-98.5831715,16.9168135
3533,-98.4165045,16.9168135
3534,-98.0831705,16.9168135
3535,-97.4165025,16.9168135
3536,-97.2498355,16.9168135
3537,-97.0831685,16.9168135
3538,-96.9165015,16.9168135
3539,-96.5831675,16.9168135
3540,-96.4165005,16.9168135
3541,-95.5831655,16.9168135
3542,-95.4164985,16.9168135
3543,-94.5831635,16.9168135
3544,-94.4164965,16.9168135
3545,-93.9164955,16.9168135
3546,-92.7498265,16.9168135
3547,-92.2498255,16.9168135
3548,-91.9164915,16.9168135
3549,-91.4164905,16.9168135
3550,-90.9164895,16.9168135
3551,-90.5831555,16.9168135
3552,-90.4164885,16.9168135
3553,-90.0831545,16.9168135
3554,-89.7498205,16.9168135
3555,-89.5831535,16.9168135
3556,-99.4165065,16.7501465
3557,-99.0831725,16.7501465
3558,-98.9165055,16.7501465
3559,-98.7498385,16.7501465
3560,-98.2498375,16.7501465
3561,-97.5831695,16.7501465
3562,-96.7498345,16.7501465
3563,-96.4165005,16.7501465
3564,-96.2498335,16.7501465
3565,-96.0831665,16.7501465
3566,-95.9164995,16.7501465
3567,-95.7498325,16.7501465
3568,-95.5831655,16.7501465
3569,-95.2498315,16.7501465
3570,-94.0831625,16.7501465
3571,-93.5831615,16.7501465
3572,-93.4164945,16.7501465
3573,-92.9164935,16.7501465
3574,-92.7498265,16.7501465
3575,-92.5831595,16.7501465
3576,-91.9164915,16.7501465
3577,-91.7498245,16.7501465
3578,-91.5831575,16.7501465
3579,-91.0831565,16.7501465
3580,-90.9164895,16.7501465
3581,-90.7498225,16.7501465
3582,-90.5831555,16.7501465
3583,-90.2498215,16.7501465
3584,-90.0831545,16.7501465
3585,-89.9164875,16.7501465
3586,-89.7498205,16.7501465
3587,-89.5831535,16.7501465
3588,-89.2498195,16.7501465
3589,-88.9164855,16.7501465
3590,-88.7498185,16.7501465
3591,-88.5831515,16.7501465
3592,-88.4164845,16.7501465
3593,-98.9165055,16.5834795
3594,-98.7498385,16.5834795
3595,-98.2498375,16.5834795
3596,-98.0831705,16.5834795
3597,-96.9165015,16.5834795
3598,-96.7498345,16.5834795
3599,-96.5831675,16.5834795
3600,-96.4165005,16.5834795
3601,-95.5831655,16.5834795
3602,-95.4164985,16.5834795
3603,-95.0831645,16.5834795
3604,-94.9164975,16.5834795
3605,-94.7498305,16.5834795
3606,-94.0831625,16.5834795
3607,-93.7498285,16.5834795
3608,-93.5831615,16.5834795
3609,-93.4164945,16.5834795
3610,-93.0831605,16.5834795
3611,-92.9164935,16.5834795
3612,-92.7498265,16.5834795
3613,-92.5831595,16.5834795
3614,-92.2498255,16.5834795
3615,-91.7498245,16.5834795
3616,-91.5831575,16.5834795
3617,-91.4164905,16.5834795
3618,-90.9164895,16.5834795
3619,-90.7498225,16.5834795
3620,-90.4164885,16.5834795
3621,-89.9164875,16.5834795
3622,-89.7498205,16.5834795
3623,-89.5831535,16.5834795
3624,-89.0831525,16.5834795
3625,-88.7498185,16.5834795
3626,-88.5831515,16.5834795
3627,-98.0831705,16.4168125
3628,-97.5831695,16.4168125
3629,-97.4165025,16.4168125
3630,-97.2498355,16.4168125
3631,-96.0831665,16.4168125
3632,-95.9164995,16.4168125
3633,-95.7498325,16.4168125
3634,-95.5831655,16.4168125
3635,-95.2498315,16.4168125
3636,-94.5831635,16.4168125
3637,-94.4164965,16.4168125
3638,-94.2498295,16.4168125
3639,-94.0831625,16.4168125
3640,-93.9164955,16.4168125
3641,-93.4164945,16.4168125
3642,-93.0831605,16.4168125
3643,-92.9164935,16.4168125
3644,-92.7498265,16.4168125
3645,-92.5831595,16.4168125
3646,-92.0831585,16.4168125
3647,-91.7498245,16.4168125
3648,-91.5831575,16.4168125
3649,-91.2498235,16.4168125
3650,-90.9164895,16.4168125
3651,-90.7498225,16.4168125
3652,-90.5831555,16.4168125
3653,-90.0831545,16.4168125
3654,-89.5831535,16.4168125
3655,-89.4164865,16.4168125
3656,-89.2498195,16.4168125
3657,-89.0831525,16.4168125
3658,-88.9164855,16.4168125
3659,-88.5831515,16.4168125
3660,-61.4164305,16.4168125
3661,-98.2498375,16.2501455
3662,-98.0831705,16.2501455
3663,-97.9165035,16.2501455
3664,-97.5831695,16.2501455
3665,-97.2498355,16.2501455
3666,-97.0831685,16.2501455
3667,-96.9165015,16.2501455
3668,-96.5831675,16.2501455
3669,-96.4165005,16.2501455
3670,-96.0831665,16.2501455
3671,-95.9164995,16.2501455
3672,-95.5831655,16.2501455
3673,-95.4164985,16.2501455
3674,-95.2498315,16.2501455
3675,-95.0831645,16.2501455
3676,-94.9164975,16.2501455
3677,-94.5831635,16.2501455
3678,-93.9164955,16.2501455
3679,-93.7498285,16.2501455
3680,-93.2498275,16.2501455
3681,-93.0831605,16.2501455
3682,-92.9164935,16.2501455
3683,-92.5831595,16.2501455
3684,-92.4164925,16.2501455
3685,-91.9164915,16.2501455
3686,-91.7498245,16.2501455
3687,-91.5831575,16.2501455
3688,-91.4164905,16.2501455
3689,-91.2498235,16.2501455
3690,-90.9164895,16.2501455
3691,-90.0831545,16.2501455
3692,-89.9164875,16.2501455
3693,-89.7498205,16.2501455
3694,-89.4164865,16.2501455
3695,-89.2498195,16.2501455
3696,-89.0831525,16.2501455
3697,-88.9164855,16.2501455
3698,-61.5830975,16.2501455
3699,-61.4164305,16.2501455
3700,-61.2497635,16.2501455
3701,-97.9165035,16.0834785
3702,-97.5831695,16.0834785
3703,-97.4165025,16.0834785
3704,-97.2498355,16.0834785
3705,-97.0831685,16.0834785
3706,-96.9165015,16.0834785
3707,-96.5831675,16.0834785
3708,-96.4165005,16.0834785
3709,-96.2498335,16.0834785
3710,-96.0831665,16.0834785
3711,-95.9164995,16.0834785
3712,-95.7498325,16.0834785
